nserie;datatrafego;placa;velocidade;velocidade_regul;hora
1043;2026-04-23 18:37:44;BEF55BBE508DFD767EBA075DA171A9B8EF2982DD919647AA1AB7AAD106846D1C;48.0;70;18
1043;2026-04-23 18:37:45;0EA7BC011062F2FA91654BD079DBCB60A1F5D521CEFD0750183198EDEE83E271;48.0;70;18
1043;2026-04-23 18:37:48;38F07D42BC0B64B33D331D9B342E5D4E8A8CD0D3482880C97A29C1F5B1A94492;49.0;70;18
1043;2026-04-23 18:37:51;11E25D0A3FBB023B975D8E30BEF53B671E858810147DAE51F5DB6E76A4D5A30B;46.0;70;18
1043;2026-04-23 18:37:54;08CCDA8CAC84EED7ABFDAC7EF4579CFDD347DD2EBFDFB00674DEBD95F6A7D4E9;46.0;70;18
1043;2026-04-23 18:38:00;5BF3FD126D69BC69123011DA98D6637EF284161F43FAEC581E3528B3E84ECA58;54.0;70;18
1043;2026-04-23 18:38:02;9DDEFBE2AD24158656DC0BD5FAFAEEC6E0D3DEB5000E164E7274AC6C8E2EAAFA;54.0;70;18
1043;2026-04-23 18:38:04;E8B49869DFDD9E5810980FEE8DF2B911FABDE2AD91BA4DBFF13D06299E8B34C3;51.0;70;18
1043;2026-04-23 18:38:06;3266A9850CDCD4EE6480D6F33303D073D03035DE7D63C630B920989EFEB15EC4;54.0;70;18
1043;2026-04-23 18:38:09;755ADDB47554293BA0D01B33DFCE56ADD7CECC679BD11F311C644CE34FFDCD7D;47.0;70;18
1043;2026-04-23 18:38:11;DFE0AE5AB646CE1B6DE569F4B93B735FC7E7C7CCA24BD849F6BEE06B8B3E8ECF;47.0;70;18
1043;2026-04-23 18:38:12;15D6C5BC1FD5C2EAD7925459D87C30EF82EDA3BB59C44F3356B1EA49192E2B9C;49.0;70;18
1043;2026-04-23 18:38:13;8E62C6C5219AF8772780325AC4D7145C020512B7915576A13EC51E293F0E2183;58.0;70;18
1043;2026-04-23 18:38:17;FBF302FBB146B4D2C236BEAE5049B7BE561DB77D05F46E820C7487D8374805B7;59.0;70;18
1043;2026-04-23 18:38:22;5F23D22A65725419AF76EB13F8CEADEBC86FBC5FE394FC2A4A1D5D2095119E54;61.0;70;18
1043;2026-04-23 18:38:25;84E413809374DA3310A6CE24620BC302D48982385634F868BAC9FB85A957FF21;56.0;70;18
1043;2026-04-23 18:38:32;4937980AB5E5EBC30C6F2F76A99A398C00866F6B374D4CA474BD2AA09729CC40;51.0;70;18
1043;2026-04-23 18:38:37;DA75C807BB38D1233D9803AFF97ADE08FB521F8E891A9FE3501753FB425DFCC6;51.0;70;18
1043;2026-04-23 18:38:43;A065C0E16FBADA59D98588D3C32C48EDD0AA61C76645FDE878E954291818DE6C;52.0;70;18
1043;2026-04-23 18:38:47;1CE12C0C2A21AE2DEDCD0D636CEEB4D6CB218C71E7719FF797B20FCDA1C1F8BF;52.0;70;18
1043;2026-04-23 18:38:49;E66390C21DF92223AB66044F5FAD86C9AEF6915E869FB337092E517F5097419E;52.0;70;18
1043;2026-04-23 18:38:51;AAB3084C88AE35C4B4945E6502E328F58A238F74DF3870B2AC1CB58742C5759B;49.0;70;18
1043;2026-04-23 18:38:52;56046D82C92B2DFE749FCE6B93C54B78CC2D77A75A1506564AC35A311F183587;47.0;70;18
1043;2026-04-23 18:38:54;5ED66EBDE548B711DC37107BE914C5C300551350BFBA94D279A57049CB586BC0;48.0;70;18
1043;2026-04-23 18:38:58;CB15DB4F147309B417F044E6B01A8F9EE4C7BB1913771B8C1790A73689F3DC9F;44.0;70;18
1043;2026-04-23 18:39:03;A952F8684C552578A9E1F338BD97CB9FEF8288C8DF15DCAE695B695F4C7F8E33;66.0;70;18
1043;2026-04-23 18:39:43;1F6F93368721F7F091742C522A0AD05C9E3485BD4116E00DF2EC8AC04CE11AB6;43.0;70;18
1043;2026-04-23 18:39:45;AF129F38DF164290EF8F63D959032B7D9BCB162AEC360F18CA76001DAECBA179;43.0;70;18
1043;2026-04-23 18:39:46;67634C29D8FA26DF0C7156BC18D038674C64DA66854B9BAEC24068105C96DA8F;44.0;70;18
1043;2026-04-23 18:39:49;074EE1BD171967EBF36285144C8CA0F3360FE737303FD91239D79DEF083D366C;42.0;70;18
1043;2026-04-23 18:39:50;C6644AEA48A7D4992CFE285BC98EFF4EAA6EFD3C61441DA9226D3A208D7CD232;49.0;70;18
1043;2026-04-23 18:39:55;D23BD214F53EB1F033C14E571E412C023A9315796CDB962CC4EAF51A4AA2A209;42.0;70;18
1043;2026-04-23 18:39:56;9AA1148E74119761F3377453F976F85CEC50E5053F51644BF06098F5965CFAEB;55.0;70;18
1043;2026-04-23 18:40:01;5FE1A81929633F021924CD3D249C90A09BA481BD2D670F08D9F557C6D6D8E233;53.0;70;18
1043;2026-04-23 18:40:02;31806BC0195A9A61A21241536B76335A044255C30D5917E898248F2DAA744475;54.0;70;18
1043;2026-04-23 18:40:08;0AB0B8598A90C0CEDA6EB8E4B8DB98BBEC02EEC5773C3539C17ABEE91A52AAD6;64.0;70;18
1043;2026-04-23 18:40:13;AF5505ED6ED4EF4D5E85DC1BA0E958B5AE68E7628F0EA974460A63F5BB3EA39A;62.0;70;18
1043;2026-04-23 18:40:18;04E06349F19689ED5E125B0505F05764983DE35042BAFDBD35A1142F33749B3A;53.0;70;18
1043;2026-04-23 18:40:30;014DEB9B1BD7D607DA8B1FC2B33F455BC21ED43AE6F2C113F0F1DD055BFD55BA;49.0;70;18
1043;2026-04-23 18:40:33;FC956FA23843B41301D7292B33E0F524B0F09D0E96D8A621A80F3884674E877D;57.0;70;18
1043;2026-04-23 18:40:37;740376C3BB1EDD103C43B0AEC4B697D054A5F7D2298C026744726D627F91034A;55.0;70;18
1043;2026-04-23 18:40:42;30B88A8AC8E52B87D7FAD6989B66312B7EFAB70C7C64ABA51B23183C2A053B94;50.0;70;18
1043;2026-04-23 18:40:50;60987D1AAE22EC0C8016DCF3DD5DDC5A4061A8DB73386B5A986CFCA08921AFAA;53.0;70;18
1043;2026-04-23 18:40:54;E2FDA3DB730C1E140125AE374099A3EF4E9E1BDDCA2F872E62B58A58E4428FB2;48.0;70;18
1043;2026-04-23 18:40:58;5D45600354E0E77D62235804E31EE9F142D2ED564892365F60FFC2B31E4218B7;48.0;70;18
1043;2026-04-23 18:41:02;F18DAEF7A1DD63310EDFD89C8C470E13B1FF5E2B66AD08E396BBF2570BB9A1CD;52.0;70;18
1043;2026-04-23 18:41:43;AC11F7E5948EE185119CCA00A2C3DE93E678C88387216E96C076621ED81B829B;45.0;70;18
1043;2026-04-23 18:41:45;941619337B431045EAB6B28B4895697EA880A70D4B2765EC731AC8F7F5CC208F;51.0;70;18
1043;2026-04-23 18:41:52;AD2930B617E3C90974D64931418833A389B1F71F9D7D3BDE1BBD7F7FF5C59154;45.0;70;18
1043;2026-04-23 18:41:53;EACE2492B1039C8773BCA37B6D67E1D0E02FB58C28C5B18D62703A2790AB6B92;47.0;70;18
1043;2026-04-23 18:41:55;0C4617E82CFF24E148EC9D4646C887248F3D74E2AEE4C6C017FD173D2FB59983;45.0;70;18
1043;2026-04-23 18:41:56;DB0B54E5F89AA58AC312BE815E4E83A412E298A7D0DAC322696E4F9C0B97A720;48.0;70;18
1043;2026-04-23 18:41:58;A5EFF1668E2EAEF132AE61DF488B4B168C45A629F6AC7688A2483E7585878D31;48.0;70;18
1043;2026-04-23 18:41:59;C38DA2B4859B7554B5A3FECD511C9F8E729C0B47459AAB0988C7268D4D5F47C5;47.0;70;18
1043;2026-04-23 18:42:00;114A1C9FD088E6FB3C995744CE516D24E212CCA3DA9219646444772001FB70BB;48.0;70;18
1043;2026-04-23 18:42:04;DA69800C98B3C59CD03F1AB6631751319E753760ABB906D623DC3165F308C99A;51.0;70;18
1043;2026-04-23 18:42:08;B1FD3F7884DC3D0C2D26099FC6E4E4977A2E9A1C986B5A475DDFAC6CCA256B19;57.0;70;18
1043;2026-04-23 18:42:13;7FFDBCCC17B6CF8793944763A09089016E1A9E74E2B9DA011134685A9BE68262;68.0;70;18
1043;2026-04-23 18:42:24;BA14A21D63FF3196D42D9D6191EF33A75C9214521D963538787F814B46066E36;57.0;70;18
1043;2026-04-23 18:42:27;1018D9B7D100E25CFF23024DF671A7EEBD61012669D16EEC6BFC25CD6B26C6FC;56.0;70;18
1043;2026-04-23 18:42:30;9144F3B17749DF730AE22A22EDE26789AB0D2BF03AA8042F14EF88A02DC83608;55.0;70;18
1043;2026-04-23 18:42:38;CE0ACBE68D9513C23D45924A9EEB2AA2FE22C39092C7F697DEDA5A3D51FA7E10;57.0;70;18
1043;2026-04-23 18:42:42;4251CC711D6FAB1D012B7CF6C188FC61F9600EA9A49FC0C54F68B25B43CD54BF;51.0;70;18
1043;2026-04-23 18:42:44;9E05A91623EA9012E8777E2B638BEBF2D8091D058A1B0039241A0C6FB19FE6A7;55.0;70;18
1043;2026-04-23 18:42:49;FC21F8BD1F520C1AE70FAF1AF6A6EB5B3DA6788AF3C081A8FDACAE593CB15B6A;48.0;70;18
1043;2026-04-23 18:42:51;59279E946010F38850EA078858D079564378E95FE7B249CC5055342CBFB2B183;48.0;70;18
1043;2026-04-23 18:42:54;D20109E7C3D7DF26DEA64FF3F934963A61B9FF7B0DCA20CCD1A8F9B68FE10913;42.0;70;18
1043;2026-04-23 18:42:59;0AAC5A140FF4A1916768A4384CF78B86C32DC235B0960A213B40C7B82711E9CA;41.0;70;18
1043;2026-04-23 18:43:02;A4625B7063BFA91B9FFBF5D90CD8F399D767DCD4367CA94BAA9ECF5D67651369;40.0;70;18
1043;2026-04-23 18:43:42;9987BE32DAF016A9E142CAAEBF73EA6AB1D757866292A382113F9E45A91DB118;52.0;70;18
1043;2026-04-23 18:43:45;E2F4A657E63F1E39CC1CE967383FBE4FA710586D6EF2D3DCD825416B6F718B41;50.0;70;18
1043;2026-04-23 18:43:47;FB1FFFCDE6829A4FBF58C432C5B4D006E4753C87DFADAED350213277D3FEB891;44.0;70;18
1043;2026-04-23 18:43:50;E2B141EF78D920242BDCE1A2D2852C6DDD988F9D1B68617D947A9DF186D95FF6;42.0;70;18
1043;2026-04-23 18:43:52;29474D25561A29ABC5EB5A2F9B0D3DC0410B9381D6D631CD5A82263C49282CB2;43.0;70;18
1043;2026-04-23 18:43:54;B1F1A7B758903F7EE47C2CA2518C21EA333F20398763EEC06F1D0CF913D9B9DC;44.0;70;18
1043;2026-04-23 18:43:56;D3BA589480509AAD3C988AE2E065A1EF2592C3B59F686FF07CCD4E45C36EBED7;49.0;70;18
1043;2026-04-23 18:43:59;49B0E198DEB30A6332FAD8D3AB81BC25622D16B74672A724D84B1497A7479B61;52.0;70;18
1043;2026-04-23 18:44:02;76BC8B44E179E03F11B2BC737EA2F985EED54EAF00BB40C0E6D5D07174C8ECCF;41.0;70;18
1043;2026-04-23 18:44:05;3A4964FB74BA603B17F91F38B61941CBFC0E0C5127D176629BE05E2269486505;45.0;70;18
1043;2026-04-23 18:44:06;F7FA3260D1742B2165998E7918C6A34FD071290B753007725592C0E62C9F7065;56.0;70;18
1043;2026-04-23 18:44:15;97C2EB63CD46B54210B75EF51CC124809A0C28D20AC590912246DA0D526D38A4;45.0;70;18
1043;2026-04-23 18:44:23;8E03A624458753B8DD3CDE65B53D34256BF6CA6529A57EE4F5F7279686F8831A;55.0;70;18
1043;2026-04-23 18:44:27;A942D1AAECD05020B02BE3EB9174DBFAACEAAF0677413405ABCEA652938A03B7;50.0;70;18
1043;2026-04-23 18:44:28;E3745C65257B5BF4997517CF829AF4BF295098C60F29CE6030B38599E9B878B7;49.0;70;18
1043;2026-04-23 18:44:33;1F505987F56C8B9F0FF24373D7676DEB55A9C6CB19B9DB308C6F894AB9472674;47.0;70;18
1043;2026-04-23 18:44:35;EE5F08B54ECE3EB06D05457EC39EB182CB8F606ED371928D5312F13DC371526E;46.0;70;18
1043;2026-04-23 18:44:38;4D8F5400458571E5AF14900DD110423482A7F5099E2FA3765D4134A1FE7AEBEF;46.0;70;18
1043;2026-04-23 18:44:39;2410A5DEA0A865FD2C223F8FEFF25A72BF2312CDE55A118281667A7AE9CAA565;50.0;70;18
1043;2026-04-23 18:44:41;F717F3A867644AF534AB456B00044B5E3C69A157E61083A78A87971D26DFE8E4;52.0;70;18
1043;2026-04-23 18:44:42;61FBE6BBBB694448EBBD510DFB4DD8CC75E2CCCEFFB6187F2ACCC314AED25FBB;53.0;70;18
1043;2026-04-23 18:44:45;72AC22FA57CB3671B5A3C82267D2CC4E13BA925C52922D3876E5C799D0664F2F;53.0;70;18
1043;2026-04-23 18:44:46;0D6ABE8DD460286FF59288BB10B82CAA5EB7C9758ADBB615810D4CF6F8F7B5C3;51.0;70;18
1043;2026-04-23 18:44:48;EB0BF5E0301F58BF62DED85D7C8C777E7A687F84240C6CC4747CBB6E1F2E9F35;52.0;70;18
1043;2026-04-23 18:44:50;C78F2A4D9AEEBEBA8725B847FD5E8E350A04EEB672D57A0ABC4F7DE08CE90015;60.0;70;18
1043;2026-04-23 18:44:56;EE64D4B078C2B1EC84990A63F9563664086865C3EE0C3FEFB6F1D2CFB7105088;51.0;70;18
1043;2026-04-23 18:45:37;D61F1CF50C196E0E79E09A0F4D5A7AEBFA65ADC1F31595A77B8D4C1361DA8D19;49.0;70;18
1043;2026-04-23 18:45:42;8BA6505C9C848B5A21B2F9C74B21620FDEB28D7427AC65B87DB91F7CA6390D9D;51.0;70;18
1043;2026-04-23 18:45:44;AE404587EE5BFB824C19D80CE0498E6D7D8A24FDD98E51CB824159A6D7C6028C;50.0;70;18
1043;2026-04-23 18:45:45;1338F0595B634D61ED6518685696D795E5FFD50A82C1224B916811EEE9255328;48.0;70;18
1043;2026-04-23 18:45:48;A801DFF9EA3994981793962ACDB1F6D8B9FF7A46A0805FD574A551B83241BFC0;45.0;70;18
1043;2026-04-23 18:45:50;C8A0A632289B97ADEFE7C1BC4889FACE8F286863782F37BA07E77750C4FDDF4B;54.0;70;18
1043;2026-04-23 18:45:52;BBB1C7439F0D29A44643857485846CF34AFF640B5DFEC9C29AD578DB7DBD345F;42.0;70;18
1043;2026-04-23 18:45:54;4052FF32F3248CED8E25A22283F68FD6FD071065D1E7DA2B6556760A24720AFB;44.0;70;18
1043;2026-04-23 18:45:56;014778ACDA490C283A17C614741C6C208CAAD983E9A7C11B553856041C43D8F0;47.0;70;18
1043;2026-04-23 18:46:00;6940969F73E6E87E9C2C8CD8156D60B89A122E7D0CFD1ED6231493AABEC0C8C0;48.0;70;18
1043;2026-04-23 18:46:10;C5BC6E5C7ECEEF2F8A352EE2EB43FDC72372834A245A449D377E4EAB50627091;44.0;70;18
1043;2026-04-23 18:46:13;C31EC74863D7C81BDE07B534FC0FFECFEE867CD8E8E796DF9C77F12A98E0109B;56.0;70;18
1043;2026-04-23 18:46:19;F21EBE60460034F9F5F49055F95D1FB2F1D4A19F7DBA1C01E75ABB91023A9622;60.0;70;18
1043;2026-04-23 18:46:26;F371E2BCD2C004568AABEEFAD2E49A1D42866ADE7C051231187AE5459A177EF1;56.0;70;18
1043;2026-04-23 18:46:32;DEE2745210199A815127210FA15200E4BE1DF5B2573EA3F8DF9235BD52EA26B0;46.0;70;18
1043;2026-04-23 18:46:40;096C68B53DB481DED658232FEE7B4186D78BD5D80C7D6F829DBF7BFC916A5FE3;41.0;70;18
1043;2026-04-23 18:46:45;24E6C15821F0D3FA55F9786A98A60FB3CFC7BF96ADA4A43E4A5B647B588FD910;52.0;70;18
1043;2026-04-23 18:46:48;F25BB3CA984B23D6DD3E81D96F5B8C45C18B01CE3ADE83C47963066D06C356F3;51.0;70;18
1043;2026-04-23 18:46:51;BB66402C9B5D9F4F894E5CC257789FACCBB2B54372A3E0E1A8A584349AF33AB0;39.0;70;18
1043;2026-04-23 18:46:53;A48CC893F05DE216EBAF3AFB28F7452BB552405838B0437EB56742CDA3C8B135;39.0;70;18
1043;2026-04-23 18:47:03;476DB3B36AB6BB0CF2863B6942C6A50C933968AA98F155AE58E10664F8913133;61.0;70;18
1043;2026-04-23 18:47:40;1594349421602A88CD45BE4501C3223CDC0728224A9E3715DD6473BCE0024BE7;52.0;70;18
1043;2026-04-23 18:47:43;F02AC0477C8929037393C5F962BBCA4D5A154231DDF3686F6E03A61A8465502E;53.0;70;18
1043;2026-04-23 18:47:47;8BA882E09237D76AE42B58F21136DFE6ECD2378AC7ACDC329F0ACC9717ADD5DB;50.0;70;18
1043;2026-04-23 18:47:49;4DBC2641B92A02095F4D194BA7CD0FE748BDBCDBFDC16BE8FFCF6507A8BB13BB;48.0;70;18
1043;2026-04-23 18:47:51;4187D2D5BBCEAF3C97545DE3430BA8E75A063D0349A5758E09F7175DEA3CA7A5;48.0;70;18
1043;2026-04-23 18:47:52;C550826C6ADA9FF9E907AD9AAABCA973CE1FE5A409DD859F9900A3AC2928D43D;46.0;70;18
1043;2026-04-23 18:47:54;1796E363609322CA0A2D785D4C759E6452F3071DFF88E49EE66DEC0B40995613;46.0;70;18
1043;2026-04-23 18:47:55;F1DCE1F64F3C4B18633F3265BBB2457F041DD5851F000403FD9F808F8A0BD838;47.0;70;18
1043;2026-04-23 18:48:02;4067BF3B40ED3118E9D240BAAC917BB6FF709EFA508E75B305A5EA983353E235;54.0;70;18
1043;2026-04-23 18:48:12;772F99238940F0ED357AED243F7CEBC2A0B05E5583387FB0D609A937299754E4;56.0;70;18
1043;2026-04-23 18:48:18;A717597D3D1C9FD3488039D9704F01FF142CD44AFBA88BFCEC14A299BD5E08B3;55.0;70;18
1043;2026-04-23 18:48:23;C7B7BE5087EE089C38B85F5E519B70D51401D0DB35791946C5E15EEAB4298EEB;50.0;70;18
1043;2026-04-23 18:48:24;C74A5DE7281CBEDE071C000AD02B99FCA36B80D062AD68A716F1C8FD02C2A7EF;58.0;70;18
1043;2026-04-23 18:48:29;4DBAC9D865E11D6B7688FE79953C1F7172B29328D641318B3B2740C6D2362478;45.0;70;18
1043;2026-04-23 18:48:32;143C861B8C0C64530954CBF2075653693CF0BA7549419578CB702588AF335AB3;44.0;70;18
1043;2026-04-23 18:48:33;C4B09B594CA091FD2AB8E7EDBBEA9D7A744BFED15B6AE2C89847A79594BC41D1;39.0;70;18
1043;2026-04-23 18:48:35;5AEA67469C69EE58ACE93A7116E26BAE61A36F1B4274A4D989B4C463DCB5FAEA;43.0;70;18
1043;2026-04-23 18:48:37;60E95DC960D0FC3CC98F5B3697C2FE398536F253677D43D02AC4729D6D29DAD9;44.0;70;18
1043;2026-04-23 18:48:39;4C21A45E33F050A1E82243D3DDB3AA6874AA308F6C080E3ECE7404BA135ADD43;43.0;70;18
1043;2026-04-23 18:48:41;26A69F6C7DE6295842CDCEBB5D70EF7F11A49E8ABEE2721D334DB825CC2EC9C0;47.0;70;18
1043;2026-04-23 18:48:45;307C6EEF6CA0B8DB437B3BBCCD9F257BD29D957C1259B9328ADA8D84D5AD81FB;52.0;70;18
1043;2026-04-23 18:48:47;029C7C1749884070E3B380D82A4DC936FE6D56A8409E98419A2DC636C70BE25B;49.0;70;18
1043;2026-04-23 18:48:53;54AA3C87547DAEB4FCEFBA6269856813C8C4E8FCB791041505D1C0360D726EF8;55.0;70;18
1043;2026-04-23 18:48:55;EDFD59FBBC4BF18E580C12690740B49BE420B050163EF15039B074DB673188A1;55.0;70;18
1043;2026-04-23 18:48:58;9F9F65066B5C9DED3A4414EFBE4A3AFF12DE748F0B171D041288F7BA551DFBFD;46.0;70;18
1043;2026-04-23 18:49:41;D754DFBA9BFAF05B37CA052C6A8F4B977810E856B09A22DC47C80D04390C55A4;52.0;70;18
1043;2026-04-23 18:49:44;4520898FA7655DCCAC1F343C31AD6BECC88667638DFBF42B6AAC8702B2CCD79D;50.0;70;18
1043;2026-04-23 18:49:50;7E249ADEA2359F9761374AB4C49222830598793796973839C05FBACA0F5BF0A3;43.0;70;18
1043;2026-04-23 18:49:53;D0F134AE0F81C86C6C2E35EAA84D36F0D465AB46B16F4A6D4204C168CDA998F8;40.0;70;18
1043;2026-04-23 18:49:54;EE5C6AB604E56B9BD01F2CE5D262A0AAEEBC16F47788E940D2E82FB9836D2DA4;37.0;70;18
1043;2026-04-23 18:49:57;F583BBB1331D7474844D6D82F230ACCD88C84B0EC9DA3B59F9C0CCFB9A091F13;37.0;70;18
1043;2026-04-23 18:49:58;7853F25E8332B06A0BC4F73104A8509213E2C1B82850C0DEC6DAB93E8D36914F;37.0;70;18
1043;2026-04-23 18:49:59;1BC5085BCCEF85F3EE4028F0B5E5C009108B4DD70601C500483E8F6FAC3DBA51;35.0;70;18
1043;2026-04-23 18:50:03;400FE5FFEB3AC1FCEAA5D845107CEDBF75AE4264DB75FA1CC1D95321D5CFA5F1;57.0;70;18
1043;2026-04-23 18:50:10;E8FC29BD115577DA2670E9D347FC571AE3E020ADF2F55AA148CC4D0BFA07C5E9;63.0;70;18
1043;2026-04-23 18:50:16;5FB90E66648A2432E5DF4F843EEACB65B7502D392B03942C2BE8829D4171C98C;53.0;70;18
1043;2026-04-23 18:50:20;ADFC6065F5A3D812070CACF106DDF05828D2DF5CA6DD5303C0B18CF624A20339;50.0;70;18
1043;2026-04-23 18:50:24;DF3A0324BEF772C657CC15F1E43DD88D9E28C6A2D158BCF2332BFB37032ACDF7;52.0;70;18
1043;2026-04-23 18:50:26;54BA143D43289A8F260C66D7071AA52F84295041B88313A5CC67A5ADE7E857D6;52.0;70;18
1043;2026-04-23 18:50:30;F7A32590335AD5D69A1487C00595E30472C21233B562EE1EEDEE7E2A602FAED5;45.0;70;18
1043;2026-04-23 18:50:32;28B95B62D73513EDF4A995BE788548B9D26473798074DE13F62558F89F8DF6C9;53.0;70;18
1043;2026-04-23 18:50:36;8E46ABDD7F54E15D9DDC2202CE5366B4F8743C36594BEAED57E3384D45758074;50.0;70;18
1043;2026-04-23 18:50:44;A4BE6921EA05757D102E5FE5A55AE580B6CF1E620A0EEED139CCC561B187B7C7;55.0;70;18
1043;2026-04-23 18:50:45;245879EF88DB49B38A2158A06E496ED10A72412106884D54E37C7E6488797B65;52.0;70;18
1043;2026-04-23 18:50:47;FE6B75DDCAFFCE598BDE5C449439045845F71CB9CDE956784D80916BB301F185;51.0;70;18
1043;2026-04-23 18:50:52;5AF47FB33351074BCCC18116F8E9B0F29586C059E371BC91B39C485A6D237FB4;53.0;70;18
1043;2026-04-23 18:50:55;D4D2EA2A17B3FCAA8E3CDD97B4B0B22E55723FB771EC2D112202E64932F0F423;48.0;70;18
1043;2026-04-23 18:50:58;50B98979340F4D982CD6435FF2E7EF40527DE666D3414BE5813654E76E88AD7B;57.0;70;18
1043;2026-04-23 18:50:59;51D74FF50D874F979725EFFF7D85759916DD1772463BC4B465853DA5279934C6;58.0;70;18
1043;2026-04-23 18:51:05;EECE1A694A49DC7527ABC2B9853F3B31D66127B154CEE99349A42D58B476D8D9;52.0;70;18
1043;2026-04-23 18:51:44;FEB28B9063A0E8B32D6AD0346F9A40138B1D978C2608AA7F4BA8B3DCB4DC9CBB;44.0;70;18
1043;2026-04-23 18:51:46;02D5EA73E993F070C37BC1D7058D4F8FE92AF06247B7187DE8A0B9985D3A3A30;43.0;70;18
1043;2026-04-23 18:51:48;BE4BC65ACD158A0503D6E1FEA7E818C884A9F33508AB8E716DF30437B80AD78D;46.0;70;18
1043;2026-04-23 18:51:51;3856EC5C44F2BDC7A3088B14339E6C600A6791BCB92192A928C874A2FEB84316;51.0;70;18
1043;2026-04-23 18:51:52;A801C9AC0BDE533023F267A1FD6032E0F0203F811722689CC278EB0382B55E69;51.0;70;18
1043;2026-04-23 18:51:55;F38CB0AAA1826ED9C61A8A8082E5DC92272B589B2EF36FC65C3760396E997160;48.0;70;18
1043;2026-04-23 18:52:01;2A1C9F717965C728CE74EAC56558303F31037E2C81EB933A49D6C52434C0EB97;57.0;70;18
1043;2026-04-23 18:52:02;7764AFD0CE6203E7B0F869AE85769740FA577D902E0FA2C211D14D266417E2B7;54.0;70;18
1043;2026-04-23 18:52:05;7338DB6FDB4A3C0E69560B7EB6B1ED48515BA72C1A4056BFAC8BD70065B54CAB;46.0;70;18
1043;2026-04-23 18:52:16;80F054825B72A57D8CCE2B63A6392C3372A5EB81C5814A8A0DFF04784C344552;48.0;70;18
1043;2026-04-23 18:52:16;D6708788D83D51654CB6C7FCB01D9484C48AC37B345A4C9D356E84D7643CF1CB;50.0;70;18
1043;2026-04-23 18:52:27;22A3645B5BAD8FEF856C373D3F678E32427566661517B78C4F7FB2B8A5A21517;42.0;70;18
1043;2026-04-23 18:52:29;9C264A051D527E2FD0967AAD94FC202462932CA1C0F92C9C2B8349D08924A885;40.0;70;18
1043;2026-04-23 18:52:31;E17F85F0D98F7638C3ADEDD9039B427ED78342800331F86EE6A0C4450CE7EF4A;47.0;70;18
1043;2026-04-23 18:52:32;B114959804D3097CC67E8B188D4B7CF5AA11B9A73282022DEA5B305093D2FD94;50.0;70;18
1043;2026-04-23 18:52:33;9FE84CD815FC550EE695BB2F1A40FF562572474944966B2492BB0684B0168B9B;51.0;70;18
1043;2026-04-23 18:52:34;872E50EC8F9DE4C801E2432F68799124A2A3E4A46C253E16CFDB310D81E48692;52.0;70;18
1043;2026-04-23 18:52:38;311E53A10A5B10DA0BEF18203FBCFF936BE45AA9E2B46B28476D3B83017D5A06;63.0;70;18
1043;2026-04-23 18:52:51;753C580FF62F9481E22F647333EE0A1E874272BFC5BCC648B3111199F3B9A8FF;57.0;70;18
1043;2026-04-23 18:52:56;3937ED0069AA82E1FEE161905195A4E44F1848FB803E464D0ED5B1809056B470;56.0;70;18
1043;2026-04-23 18:52:57;C3814C3C9DAFE1E612647C38686BD471B2176168F41FC9D8ADD03F5307266444;58.0;70;18
1043;2026-04-23 18:52:58;31AE838EA2C28A32DB4E6BE03CBED5174B965521F978C3F3128367FD2BAFDD5F;63.0;70;18
1043;2026-04-23 18:53:42;BEC7431C13671495211ACF1DCA3F969671F78A01FDB8B36A26DF075EBC8945DB;56.0;70;18
1043;2026-04-23 18:53:47;A17D4E4945319917C8543E54BF7E51B6462037F539B14F8662583B2F777C7ECD;36.0;70;18
1043;2026-04-23 18:53:48;C1750CBE57FA6D3B464E0C6B8D59219962E38E40C85E0DF375694B07578A26B0;38.0;70;18
1043;2026-04-23 18:53:50;02CCD4367D46CA783553B47A2D39D3EA18A4384C1AEE55361FA650530B2EB389;39.0;70;18
1043;2026-04-23 18:53:52;1975959E8B802E06BFBC338C387D40B46291F2131115CA2F8C9A01F82BF68093;47.0;70;18
1043;2026-04-23 18:53:54;7C0C866B2807FE02199D3A27F7068F419BAAB694F3C6510633BDE9200A44E3C2;50.0;70;18
1043;2026-04-23 18:54:00;6D655EDA1FF7CC36E84CC6D7742E004E998662DBFAEBDE49B70010DAD2FBBF9F;49.0;70;18
1043;2026-04-23 18:54:03;55D28F3EB0E7F78890A38B0092056C9F8F97E7DF2E815AC13207F58215982B86;46.0;70;18
1043;2026-04-23 18:54:06;B658730840F834DF08CEBF0A66D2E8BF1429FC486ED75BD0F1FF438AE8512892;43.0;70;18
1043;2026-04-23 18:54:08;022546297D2AE608B4CBDD15203E9E5D076397222E3858F75B1CE019E8066821;51.0;70;18
1043;2026-04-23 18:54:14;F8CB1C4F939AD1FFB245E1F889E2B260C7F99036B7E0303A50BB2505832C7550;61.0;70;18
1043;2026-04-23 18:54:16;85A728AD83E12ABEF6A01946F98171141CF5FA76BEEA8CAE245F031A8DAD4B8B;57.0;70;18
1043;2026-04-23 18:54:29;9FEB95DA1B186E369A5A8495A8E7FE91E216B5E9E6CA9182216FE67894F7E406;58.0;70;18
1043;2026-04-23 18:54:34;A943AC2B7EAEC14553ADC0EAFB8BEE237C585B4EB69B8E3015B94867F976F9F3;43.0;70;18
